day,time,artist,album,type,title,spotify,apple,year,month
23,18:00,Lee Haeri (Davichi),Heartache,digital single,Heartache,https://open.spotify.com/album/4FWBSVDxn1E0eQConJ66Qr,https://music.apple.com/gb/album/heartache/1481028481?i=1481028482,2019,9
23,18:00,TWICE,Feel Special,mini album,Feel Special,https://open.spotify.com/album/4EG4E0Uk0HpJBgOMgXI26z,https://music.apple.com/gb/album/feel-special/1480249009?i=1480249010,2019,9
24,12:00,Lizzo X AB6IX,Truth Hurts,digital single,Truth Hurts,https://open.spotify.com/album/2C8jb4ryrmE62pRGsPgo6d,https://music.apple.com/gb/album/truth-hurts-feat-ab6ix/1481111556?i=1481111562,2019,9
24,12:00,Seo Sunghyuk,"good night, my dear",debut digital single,"good night, my dear",https://open.spotify.com/album/3vTk8y6lS4VPePv6y8AFA5,https://music.apple.com/gb/album/good-night-my-dear/1481159775?i=1481159777,2019,9
24,13:00,Jackson Wang (GOT7),Bullet to the Heart,pre-release single,Bullet to the Heart,https://open.spotify.com/album/4e2ISy1Q6CSMwlDNfnYXkO,https://music.apple.com/gb/album/bullet-to-the-heart/1480279868?i=1480279869,2019,9
24,18:00,Minseo,LISTEN 032 Growing Up,Mystic LISTEN project single,Growing Up,https://open.spotify.com/album/2vEhQKJdNjcDQ42Dk9RNtl,https://music.apple.com/gb/album/listen-032-growing-up-single/1481184004,2019,9
24,18:00,Rhythm Power,6AM,digital single,6AM (feat. SOLE),https://open.spotify.com/album/6tiocOi3d88mzhHP9PIHiV,https://music.apple.com/gb/album/project-a/1480505223,2019,9
24,18:00,Sik-K X Coogie X GXXD,S.O.S (Sink or Swim),mini album,Two Everything (feat. Giriboy) / Wet the Bed,https://open.spotify.com/album/1e9a1koBntuC0NdrJuqmel,https://music.apple.com/gb/album/s-o-s-sink-or-swim-ep/1480806009,2019,9
25,00:00,IZ*ONE,Vampire,Japanese single album,Vampire,https://open.spotify.com/album/0IAAtjX6zq45MRMPGsEZJ9,https://music.apple.com/gb/album/vampire/1478594946?i=1478594949,2019,9
25,12:00,Melody Pink,Hey U,digital single,Hey U,https://open.spotify.com/album/4SnHSnJj61RqrFs7JRMzG0,https://music.apple.com/gb/album/hey-u/1481297837?i=1481297838,2019,9
25,18:00,AKMU,SAILING,full-length album,"How can I love the heartbreak, you're the one I love",https://open.spotify.com/album/4IS7nV8027qHDzziNjqMpS,https://music.apple.com/gb/album/sailing/1480802547,2019,9
25,18:00,Swan (Wish Girls),My Soul,pre-debut digital single,My Soul,None,None,2019,9
26,18:00,Hoody,MIRO,digital single,MIRO,https://open.spotify.com/album/4tae7IfUcSBfLNk6ODEK0W,https://music.apple.com/gb/album/miro/1481309047?i=1481309048,2019,9
26,18:00,Jessica Jung,Call Me Before You Sleep,digital single,Call Me Before You Sleep (feat. Giriboy),https://open.spotify.com/album/553sX2yqDS3J2MZr4yUtbg,https://music.apple.com/gb/album/call-me-before-you-sleep-feat-giriboy/1481443394?i=1481443395,2019,9
26,18:00,Woo Hye Mi,This Night,posthumous digital single,This Night,https://open.spotify.com/album/5YQG7exm2Fp1k08EN7CeDy,https://music.apple.com/gb/album/this-night/1481307613?i=1481307614,2019,9
27,12:00,Goo Hye Sun,죽어야만 하는가요,digital single,If I Should Die,https://open.spotify.com/album/3ZKMKEoz0qKC70gZ0FN4YN,https://music.apple.com/gb/album/if-i-should-die-single/1481183333,2019,9
27,18:00,Choi Junhyuk (HOTSHOT),Pillow Talk,digital single,Pillow Talk,https://open.spotify.com/album/0HhLvQCWWx2HFVlMqW2vEk,https://music.apple.com/gb/album/pillow-talk/1481574042?i=1481574045,2019,9
27,18:00,J-Hope (BTS) X Becky G,Chicken Noodle Soup,digital single,Chicken Noodle Soup,https://open.spotify.com/album/76IRLp7YzBVLKsat6Ro9ae,https://music.apple.com/gb/album/chicken-noodle-soup-feat-becky-g/1481100562?i=1481100697,2019,9
27,18:00,SOYA,SOMEDAY,digital single,Someday,https://open.spotify.com/album/3QV0sZ1NPWh37IGvZAHvQt,https://music.apple.com/gb/album/someday/1481178211?i=1481178224,2019,9
28,12:00,Gaho,Pink Walk,single album,Pink Walk,https://open.spotify.com/album/5p4dKm8Bnoi62U26W9opAI,https://music.apple.com/gb/album/pink-walk/1481430054?i=1481430055,2019,9
30,12:00,Purplebeck,Dream Line,single album,Dream Line,https://open.spotify.com/album/3MU2uTDCbyKPuphwGAl2Ja,https://music.apple.com/gb/album/dream-line-single/1481293671,2019,9
30,18:00,Brown Eyed Soul,It' Soul Right,half album,Night and Day,https://open.spotify.com/album/42ntDziPv3nMyOt8rcyn0b,https://music.apple.com/gb/album/it-soul-right/1481541285,2019,9
30,18:00,ONEUS,Fly With Us,mini album,LIT,https://open.spotify.com/album/4E1nBUhsXon5tMtyq3l3CB,https://music.apple.com/gb/album/fly-with-us-ep/1481818218,2019,9
30,18:00,ZICO,THINKING Part.1,half album,"Daredevil (feat. Jvcki Wai, YUMDDA) / Human",https://open.spotify.com/album/0yRTfpYIoHqPmmijU9GZGd,https://music.apple.com/gb/album/thinking-part-1-ep/1481816843,2019,9
1,12:00,Lee Seunghwan,Between Survival & Romance,pre-release single,Between Survival & Romance,https://open.spotify.com/album/1yEAydSNJg1LDjxwXvNEWh,https://music.apple.com/gb/album/between-survival-romance-single/1481805011,2019,10
1,18:00,Chen (EXO),Dear my dear,mini album,Shall We?,https://open.spotify.com/album/7vIUunVE4NWLS0uq9X9o5f,https://music.apple.com/gb/album/dear-my-dear-the-2nd-mini-album-ep/1481446116,2019,10
1,18:00,Hashtag,My Style,digital single,My Style,https://open.spotify.com/album/2b58NrAeyQQRNV8RyE599r,https://music.apple.com/gb/album/my-style/1481922817?i=1481922818,2019,10
2,12:00,ARGON,GO FORWARD : Wide Dream,mini album,Give me dat,https://open.spotify.com/album/6iHktUGzL43RMOx84i0Hu4,https://music.apple.com/gb/album/go-forward-wide-dream-ep/1482608527,2019,10
2,18:00,Ha Minwoo (ZE:A),The Tempo,mini album,Let Me Love U (feat. Lee Youngji),https://open.spotify.com/album/5hqUbQVi9N4PwCRlcRWDGT,https://music.apple.com/gb/album/the-tempo/1481940844,2019,10
2,18:00,Jeong Sewoon,Day,mini album,When it rains,https://open.spotify.com/album/2QTbdXQ4n2Xbng8ZKusUCF,https://music.apple.com/gb/album/day-ep/1482100470,2019,10
2,18:00,Kang Xiwon,Supa Diva,mini album,Passionate Love YEOL A-YA,https://open.spotify.com/album/5dxaaGgyuZrfXjTWFKvuOZ,https://music.apple.com/gb/album/supa-diva-ep/1482087557,2019,10
2,18:00,Vince,MENNAL,debut digital single,MENNAL (feat. Okasian),https://open.spotify.com/album/2I5RgHEKPnCAqea3CxI4lL,https://music.apple.com/gb/album/mennal-feat-okasian/1481434264?i=1481434269,2019,10
3,00:00,Rich Brian X Chungha,These Nights,digital single,These Nights,https://open.spotify.com/album/2ZHGnhsomLmLezueESi9ou,https://music.apple.com/gb/album/these-nights/1478261748?i=1478262060,2019,10
3,18:00,Kim Jinho (SG Wannabe),Song Spring,full-length album,Firecrackers and stars,https://open.spotify.com/album/1Auhf57Rd0lWOqRGwbKczz,https://music.apple.com/gb/album/song-spring/1482348445,2019,10
4,12:00,Jang Woohyuk (H.O.T),WEEKAND,digital single,WEEKAND,https://open.spotify.com/album/3uphdogsFnGhfwpFFPwFfd,https://music.apple.com/gb/album/weekand-single/1482097455,2019,10
4,12:00,MONSTA X,Someone's Someone,digital single,Someone's Someone,https://open.spotify.com/album/3CFYV1F2RIDoHyinrBv8y5,https://music.apple.com/gb/album/someones-someone-single/1482098000,2019,10
4,13:00,SuperM,SuperM,debut mini album,Jopping,https://open.spotify.com/album/1C1qYeSC9RdgbrKXpZCTSJ,https://music.apple.com/gb/album/superm-the-1st-mini-album/1477917587,2019,10
4,18:00,Baek Z Young,Reminisce,mini album,We,https://open.spotify.com/album/6Cat1YqkHL3BT1M4264hHN,https://music.apple.com/gb/album/reminiscence-ep/1482375656,2019,10
4,18:00,B-Bomb (Block B),Finale,single album,Finale,https://open.spotify.com/album/4Ul92gkL78qV6xtx94PQ3b,https://music.apple.com/gb/album/finale/1482097898?i=1482097899,2019,10
4,18:00,Limesoda,Wave,digital single,Wave,https://open.spotify.com/album/3cNphMDn97zeDrILVZA2Cu,https://music.apple.com/gb/album/wave/1482095683?i=1482095685,2019,10
4,18:00,PRSNT (Jenyer),Face Time,digital single,Face Time,https://open.spotify.com/album/1Xl0BkhWfCX9Dewss8YIeB,https://music.apple.com/gb/album/face-time/1484288505?i=1484288511,2019,10
5,18:00,Ha Sungwoon,Dream of a Dream,Fever Music project single,Dream  of a Dream (prod. Yoon Sang),https://open.spotify.com/album/3KulM5TZ61yFBkPutbwTfC,https://music.apple.com/gb/album/dream-of-a-dream/1482585908?i=1482585909,2019,10
7,18:00,AB6IX,6IXENSE,full-length album,Blind for Love,https://open.spotify.com/album/0hyCfY4t7eGbYwjDqmQDO8,https://music.apple.com/gb/album/6ixense/1481883177,2019,10
7,18:00,ONF,GO LIVE,mini album,Why,https://open.spotify.com/album/6N8KkgIpU1T3tenkJxHxk3,https://music.apple.com/gb/album/go-live-ep/1482095464,2019,10
7,18:00,Paul Kim,"마음, 하나",half album,empty,https://open.spotify.com/album/2fyme9eWWyC0i5QKz586DV,https://music.apple.com/gb/album/maum-part-1-ep/1482608186,2019,10
8,18:00,ATEEZ,TREASURE EP.FIN : All To Action,full-length album,WONDERLAND,https://open.spotify.com/album/4HGhzqQEY1X6WWZw6MhjlO,https://music.apple.com/gb/album/treasure-ep-fin-all-to-action/1482245858,2019,10
8,18:00,Kim Jiyeon (Lovelyz's Kei),Over and Over,debut mini album,I Go,https://open.spotify.com/album/1JPse6l9epvWMme3koP05N,https://music.apple.com/gb/album/over-and-over-ep/1482743998,2019,10
8,18:00,LIKE A MOVIE,I Want You,digital single,I Want You,https://open.spotify.com/album/54e3nn3f33nMST9Z5Mz7QO,https://music.apple.com/gb/album/second-single-album-single/1482714915,2019,10
8,18:00,Shin Hye Sung (Shinhwa),Setlist,special album,You Are,https://open.spotify.com/album/51blvFp5zdqxuSZzZikr5Y,https://music.apple.com/gb/album/setlist/1482070639,2019,10
9,00:00,Lee Jaejin (FTISLAND),scene.27,Japanese debut mini album,Love Like the Films,https://open.spotify.com/album/1aKWThPYf6NzT7oihWOfLt,None,2019,10
9,12:00,GreatGuys,We're Not Alone Chapter1: It's you,mini album,Be on you,https://open.spotify.com/album/7fxUu93M6FRWoWul9Cpav9,https://music.apple.com/us/album/were-not-alone-chapter1-its-you-ep/1482875430,2019,10
9,18:00,Hyungdon & Daejune,MUMBLE,digital single,MUMBLE,https://open.spotify.com/album/3St7v1hGtBbrCO4HpOQjWo,https://music.apple.com/gb/album/mumble-single/1482997622,2019,10
9,18:00,Jang Deok Cheol,See You Later,digital single,See You Later,https://open.spotify.com/album/3rCEmiDMGkp5ErKv218n6k,https://music.apple.com/gb/album/see-you-later-single/1482996568,2019,10
9,18:00,Ji Jinseok,"tell me, it's not true",digital single,"tell me, it's not true",https://open.spotify.com/album/1OZmXwjpQTuYxemGKcwmNY,https://music.apple.com/gb/album/tell-me-its-not-true/1482732201?i=1482732202,2019,10
9,18:00,RAVI,Q&A,digital single,Q&A (feat. ZENE THE ZILLA) (prod. YUTH),https://open.spotify.com/album/1JweTH0PYmswZGyNSzMyvW,https://music.apple.com/gb/album/q-a-feat-zene-the-zilla-prod-yuth-single/1482594599,2019,10
9,18:00,Stray Kids,Double Knot,pre-release single,Double Knot,https://open.spotify.com/album/3SoaVGrOhUhSSdaanMdbbI,https://music.apple.com/gb/album/double-knot/1482734526?i=1482734527,2019,10
10,18:00,Kim Feel,Love 2,digital single,Love 2,https://open.spotify.com/album/53XXHJikl8tN5fiaHqIogq,https://music.apple.com/gb/album/love-2-single/1483020324,2019,10
10,18:00,Ladies' Code,CODE #03: Set Me Free,mini album,Set Me Free,https://open.spotify.com/album/5IucA8A0gP5gHptTSLJoP2,https://music.apple.com/gb/album/code-03-set-me-free-ep/1482752900,2019,10
10,18:00,Nell,COLORS IN BLACK,full-length album,오분 뒤에 봐,https://open.spotify.com/album/6c7JA8WATR4icR9upcWMxx,https://music.apple.com/gb/album/colors-in-black/1483152685,2019,10
11,12:00,Jung Daehyun (B.A.P),Aight,single album,Aight,https://open.spotify.com/album/3khmdnOStOaKKUJtOkZZm1,https://music.apple.com/gb/album/aight/1483016971?i=1483016972,2019,10
11,13:00,Tiffany Young,Run For Your Life,digital single,Run For Your Life,https://open.spotify.com/album/0WM4LRkjO40L6wTAn4rhDy,https://music.apple.com/gb/album/run-for-your-life/1481276332?i=1481276666,2019,10
11,18:00,Hwasa (MAMAMOO) X Woogie,In the Fall,digital single,In the Fall,https://open.spotify.com/album/20xEJwUlmfoSLoK5AhEucL,https://music.apple.com/gb/album/in-the-fall/1483194639?i=1483194640,2019,10
11,18:00,Joji X Jackson Wang (GOT7),Walking,digital single,Walking (feat. Swae Lee & Major Lazer),https://open.spotify.com/track/0rRjllvdAXlm6uYeAMGUFN,https://music.apple.com/gb/album/i-love-you-3000-ii/1478261748?i=1478262425,2019,10
11,18:00,NC.A X HYNN,"no you, no me",digital single,"no you, no me",https://open.spotify.com/album/37K2tyhkbo9QUWQGvdwp0P,https://music.apple.com/gb/album/no-you-no-me/1483039222?i=1483039223,2019,10
12,18:00,Jung Joonil X Kwon Jinah,Should we start?,Fever Music project single,Should we start?(우리 시작해도 괜찮을까요),https://open.spotify.com/album/4O78dBdyBgc3B1XFXxeeZL,https://music.apple.com/gb/album/should-we-start-single/1483408827,2019,10
12,18:00,Song Ha Yea,Another Love,digital single,Another Love,https://open.spotify.com/album/3JyhwDt2H10Aew7hKtl4um,None,2019,10
13,18:00,Heize,Late autumn,mini album,Falling Leaves Are Beautiful / Late Autumn (feat. Crush),https://open.spotify.com/album/7Au2CdpPmTnTWWeEvNHOne,https://music.apple.com/gb/album/late-autumn-ep/1483033297,2019,10
14,18:00,Lim Hyunsik (BTOB),Rendez-Vous,debut mini album,Dear Love,https://open.spotify.com/album/6vK3j1RpbI17a2Tn2SqbTQ,https://music.apple.com/gb/album/rendez-vous-ep/1482881410,2019,10
14,18:00,Super Junior,Time_Slip,full-length album,SUPER Clap,https://open.spotify.com/album/7jKVdT1syYOuRRWcjo50og,https://music.apple.com/gb/album/time-slip-the-9th-album/1483027665,2019,10
15,00:00,CORBYN (ex-24K),Criminal,digital single,Criminal,https://open.spotify.com/album/3rbn1Ehn5VrjwktVLZJS6s?si=VOz9lI9cSR-Il9uF_zzlpQ,https://music.apple.com/gb/album/criminal-single/1483480341,2019,10
15,18:00,F.Hero X BamBam (GOT7),Do You,digital single,Do You,https://open.spotify.com/track/1twPdRa1Hm8t0j0kECqZ1n,None,2019,10
15,18:00,GRAY,Remember,digital single,Remember,https://open.spotify.com/album/3RMda0UfpzxcaoSQLYP1Yr,https://music.apple.com/gb/album/remember/1483551644?i=1483551645,2019,10
15,18:00,Lee Seunghwan,FALL TO FLY 後,full-length album,I'm Always You,https://open.spotify.com/album/1TBuuidhfl4I1HOEiOHhUS,https://music.apple.com/gb/album/fall-to-fly-pt-2/1483426634,2019,10
15,18:00,Lim Kim,Generasian,mini album,Yellow,https://open.spotify.com/album/3qtOtUcdfFRVzHoCQLrHQo,https://music.apple.com/gb/album/generasian-ep/1483212189,2019,10
15,18:00,N.Flying,YAHO,mini album,GOOD BAM,https://open.spotify.com/album/54lrjzd3nWqD8JxSERPlBN,https://music.apple.com/gb/album/yaho-ep/1483574823,2019,10
16,00:00,BLACKPINK,Kill This Love,Japanese mini album,Kill This Love (Japanese Ver.),https://open.spotify.com/album/37OWAhKTXeHFcPPTkADa5v,https://music.apple.com/gb/album/kill-this-love-japan-version-ep/1482719359,2019,10
16,00:00,TVXQ!,XV,Japanese full-length album,Guilty,https://open.spotify.com/album/2YdaEGkcJ6rdBQqDE7pBcZ,https://music.apple.com/gb/album/xv/1481986331,2019,10
16,18:00,AA,소름,digital single,소름,https://open.spotify.com/album/09pgc1p6fjxFoxqwCZ9QWK,https://music.apple.com/gb/album/%EC%86%8C%EB%A6%84-single/1483750007,2019,10
17,18:00,1THE9,Blah Blah,mini album,Blah,https://open.spotify.com/album/366G5N87hlz50kVUV9tcwt,https://music.apple.com/gb/album/blah-blah-ep/1483909557,2019,10
17,18:00,Fly to the Sky,Fly High,full-length album,Thank You For Being My Part of Life,https://open.spotify.com/album/5kpJQ4VCUlOmPYTNEWIBXO,https://music.apple.com/gb/album/fly-to-the-sky-10th-album-fly-high/1483801366,2019,10
18,13:00,Kim Sungjoo (UNIQ),你懂就好了,Chinese digital single,你懂就好了,https://open.spotify.com/album/0Nh79s8HSAE1Wc3lIwDcMS,https://music.apple.com/cn/album/%E4%BD%A0%E6%87%82%E5%B0%B1%E5%A5%BD%E4%BA%86-single/1485200933,2019,10
18,18:00,Bumkey,October Sky,digital single,October Sky,https://open.spotify.com/album/613RouCpRY5100WtgHmFWK,https://music.apple.com/gb/album/october-sky-single/1484052691,2019,10
18,18:00,BTS,Make It Right (feat. Lauv),digital single,Make It Right (feat. Lauv),https://open.spotify.com/album/0ZI6Q1QJSYdeEQPvKzX1XR,https://music.apple.com/gb/album/make-it-right-feat-lauv/1483640271?i=1483640607,2019,10
18,18:00,Dayeon (Chic Angel),Re BORN,debut digital single,Re BORN,https://open.spotify.com/album/4V3Ha3CMyVEdLIWoSxwIvX,None,2019,10
18,18:00,LYn X George,Farewell,digital single,Farewell,https://open.spotify.com/album/4loNKE0Hr2BNw5TqbIpxlX,https://music.apple.com/gb/album/farewell-with-george-single/1484054040,2019,10
18,18:00,"(G)-IDLE, Mamamoo",Queendom Box of Pandora Pt.1,omnibus,Put It Straight - Nightmare Version / I Miss You,https://open.spotify.com/album/7fGaLPPmATwK9Jade24fXC,None,2019,10
18,18:00,Wengie & Minnie ((G)I-DLE),Empire,digital single,Empire,https://open.spotify.com/album/2I8zuxlL9KuFAGRsSq9mTT,https://music.apple.com/gb/album/empire-feat-minnie-of-g-i-dle-ep/1482699014,2019,10
19,18:00,Beenzino,Blurry,Fever Music project single,Blurry (feat. Dbo) (prod. PEEJAY),https://open.spotify.com/album/6pTvSdsfmf7IjM7adVpzfW,https://music.apple.com/gb/album/blurry-feat-dbo-single/1484290297,2019,10
20,18:00,Henry,Don't Forget,digital single,Don't Forget (feat. Rocoberry),https://open.spotify.com/track/5b5bnWga1RIBPncnjCroVC,https://music.apple.com/gb/album/dont-forget/1484290770?i=1484290771,2019,10
21,12:00,AleXa,Bomb,debut digital single,Bomb,https://open.spotify.com/album/12f1HfzQ9lqohKvd0RAgQf,https://music.apple.com/gb/album/bomb-korean-version/1483964844?i=1483965083,2019,10
21,18:00,Kwon Soonil (Urban Zakapa),With,debut mini album,Just Broke Up Today (feat. MeloMance's Kim Minseok),https://open.spotify.com/album/4pPY24vHNrX6nL5EJyIIT7,https://music.apple.com/gb/album/with-ep/1483734676,2019,10
21,18:00,NU'EST,The Table,mini album,LOVE ME,https://open.spotify.com/album/5ugI8wGwbbFYLS8VDy4XUr,https://music.apple.com/gb/album/the-table-ep/1483890620,2019,10
21,18:00,Spax (ex-BLANC7),Fresh Air,debut digital single,Fresh Air (prod. Jungjin),None,None,2019,10
21,18:00,TXT,The Dream Chapter : MAGIC,full-length album,9 and Three Quarters (Run Away),https://open.spotify.com/album/5KoR6s906nbO21C9ZPdwTv,https://music.apple.com/gb/album/the-dream-chapter-magic/1483625046,2019,10
21,18:00,VAV,Poison,mini album,Poison,https://open.spotify.com/album/41Ja2h7SkGQxDbzwHD7SBy,https://music.apple.com/gb/album/poison-ep/1483583238,2019,10
22,12:00,ICU,CUPID,debut digital single,CUPID,https://open.spotify.com/album/4YZrgNYPFCtEtcej6FgTmT,None,2019,10
22,12:00,ONEWE's Yonghoon X Dongmyeong,Shape of Heart,lunCHbox project single,Shape of Heart,https://open.spotify.com/album/6qI1OsWNhn7CrJeJtzKKDN,None,2019,10
22,18:00,DAY6,The Book of Us : Entropy,full-length album,Sweet Chaos,https://open.spotify.com/album/2vnlVtSs6PP1iKvcTWtX2h,https://music.apple.com/gb/album/the-book-of-us-entropy/1483586452,2019,10
22,18:00,Youngjae (B.A.P),"O,on",mini album,Forever Love,https://open.spotify.com/album/5Neadmcb4axpmEmMKFJA1n,https://music.apple.com/gb/album/o-on-ep/1484456534,2019,10
23,00:00,BoA,Wishing Well,Japanese digital single,Wishing Well,https://open.spotify.com/album/4hfJhyV3vs44VXsyDdxPsr,None,2019,10
23,00:00,CIX,"HELLO Chapter 1. Hello, Stranger",Japanese debut mini album,Movie Star -Japanese ver.-,https://open.spotify.com/album/6JE6n973oTJK395Pk0Nxqo,https://music.apple.com/gb/album/hello-chapter-1-hello-stranger-1st-ep-japanese-version/1483233919,2019,10
23,00:00,Funky Galaxy (Supernova),Hotel Galaxy,Japanese single album,Cassette,https://open.spotify.com/album/5A37NYyM45U6wWAvD5hbNY,https://music.apple.com/gb/album/hotel-galaxy/1481472080?i=1481472083,2019,10
23,18:00,AIVAN,Knotted Wings,digital single,Knotted Wings,https://open.spotify.com/album/5kaSGFXoqrxWxFNsuUcmuD,https://music.apple.com/gb/album/knotted-wings-single/1484618688,2019,10
23,18:00,"Car, the garden",C,full-length album,Dreamed a dream,https://open.spotify.com/album/7e5sJT4ByH3fVYXvHoMYdt,https://music.apple.com/gb/album/c/1483891789,2019,10
23,18:00,HEDY,Portion for Hedy,debut mini album,Rolling Stone,https://open.spotify.com/album/3C4ZGbJch00wTq0DQTSvFB,https://music.apple.com/gb/album/knotted-wings-single/1484618688,2019,10
23,18:00,Takeuchi Miyu X Yoon Jong Shin,My Type,Melody Monthly project single,My Type,https://open.spotify.com/album/4ycM9a0mGzYkBSXqYiGdyX,https://music.apple.com/gb/album/my-type/1483548837?i=1483548841,2019,10
